"isTs"	"is1stLast"	"prevCol"	"del.t"	"condName"
FALSE	"e"	NA	0	"GSM457773"
FALSE	"e"	NA	0	"GSM457774"
FALSE	"e"	NA	0	"GSM457775"
FALSE	"e"	NA	0	"GSM457776"
FALSE	"e"	NA	0	"GSM457777"
FALSE	"e"	NA	0	"GSM457778"
FALSE	"e"	NA	0	"GSM459755"
FALSE	"e"	NA	0	"GSM459756"
FALSE	"e"	NA	0	"GSM459757"
FALSE	"e"	NA	0	"GSM459758"
FALSE	"e"	NA	0	"GSM459759"
FALSE	"e"	NA	0	"GSM459760"
FALSE	"e"	NA	0	"GSM460266"
FALSE	"e"	NA	0	"GSM460267"
FALSE	"e"	NA	0	"GSM460268"
FALSE	"e"	NA	0	"GSM460269"
FALSE	"e"	NA	0	"GSM460270"
FALSE	"e"	NA	0	"GSM460271"
FALSE	"e"	NA	0	"GSM460272"
FALSE	"e"	NA	0	"GSM460273"
FALSE	"e"	NA	0	"GSM460274"
FALSE	"e"	NA	0	"GSM460275"
FALSE	"e"	NA	0	"GSM460276"
FALSE	"e"	NA	0	"GSM460277"
FALSE	"e"	NA	0	"GSM460278"
FALSE	"e"	NA	0	"GSM460279"
FALSE	"e"	NA	0	"GSM469895"
FALSE	"e"	NA	0	"GSM469896"
FALSE	"e"	NA	0	"GSM469897"
FALSE	"e"	NA	0	"GSM469898"
FALSE	"e"	NA	0	"GSM469899"
FALSE	"e"	NA	0	"GSM469900"
FALSE	"e"	NA	0	"GSM470049"
FALSE	"e"	NA	0	"GSM470050"
FALSE	"e"	NA	0	"GSM470051"
FALSE	"e"	NA	0	"GSM470052"
FALSE	"e"	NA	0	"GSM470053"
FALSE	"e"	NA	0	"GSM470054"
FALSE	"e"	NA	0	"GSM470055"
FALSE	"e"	NA	0	"GSM470056"
FALSE	"e"	NA	0	"GSM476081"
FALSE	"e"	NA	0	"GSM476082"
FALSE	"e"	NA	0	"GSM476083"
FALSE	"e"	NA	0	"GSM476084"
FALSE	"e"	NA	0	"GSM476085"
FALSE	"e"	NA	0	"GSM476086"
FALSE	"e"	NA	0	"GSM476087"
FALSE	"e"	NA	0	"GSM476088"
FALSE	"e"	NA	0	"GSM476089"
FALSE	"e"	NA	0	"GSM476090"
FALSE	"e"	NA	0	"GSM476091"
FALSE	"e"	NA	0	"GSM476092"
FALSE	"e"	NA	0	"GSM476093"
FALSE	"e"	NA	0	"GSM476094"
FALSE	"e"	NA	0	"GSM476095"
FALSE	"e"	NA	0	"GSM476096"
FALSE	"e"	NA	0	"GSM486534"
FALSE	"e"	NA	0	"GSM486535"
FALSE	"e"	NA	0	"GSM486536"
FALSE	"e"	NA	0	"GSM486537"
FALSE	"e"	NA	0	"GSM486538"
FALSE	"e"	NA	0	"GSM486539"
FALSE	"e"	NA	0	"GSM486540"
FALSE	"e"	NA	0	"GSM486541"
FALSE	"e"	NA	0	"GSM486542"
FALSE	"e"	NA	0	"GSM486543"
FALSE	"e"	NA	0	"GSM486544"
FALSE	"e"	NA	0	"GSM486545"
FALSE	"e"	NA	0	"GSM486546"
FALSE	"e"	NA	0	"GSM486547"
FALSE	"e"	NA	0	"GSM486548"
FALSE	"e"	NA	0	"GSM486549"
FALSE	"e"	NA	0	"GSM487699"
FALSE	"e"	NA	0	"GSM487700"
FALSE	"e"	NA	0	"GSM487701"
FALSE	"e"	NA	0	"GSM487702"
FALSE	"e"	NA	0	"GSM487703"
FALSE	"e"	NA	0	"GSM487704"
FALSE	"e"	NA	0	"GSM502520"
FALSE	"e"	NA	0	"GSM502521"
FALSE	"e"	NA	0	"GSM502522"
FALSE	"e"	NA	0	"GSM502523"
FALSE	"e"	NA	0	"GSM502524"
FALSE	"e"	NA	0	"GSM502525"
FALSE	"e"	NA	0	"GSM502526"
FALSE	"e"	NA	0	"GSM502527"
FALSE	"e"	NA	0	"GSM502528"
FALSE	"e"	NA	0	"GSM502529"
FALSE	"e"	NA	0	"GSM502530"
FALSE	"e"	NA	0	"GSM502531"
FALSE	"e"	NA	0	"GSM502532"
FALSE	"e"	NA	0	"GSM502533"
FALSE	"e"	NA	0	"GSM502534"
FALSE	"e"	NA	0	"GSM502535"
FALSE	"e"	NA	0	"GSM502536"
FALSE	"e"	NA	0	"GSM502537"
FALSE	"e"	NA	0	"GSM505688"
FALSE	"e"	NA	0	"GSM505689"
FALSE	"e"	NA	0	"GSM505690"
FALSE	"e"	NA	0	"GSM505691"
FALSE	"e"	NA	0	"GSM505692"
FALSE	"e"	NA	0	"GSM505693"
FALSE	"e"	NA	0	"GSM505694"
FALSE	"e"	NA	0	"GSM505695"
FALSE	"e"	NA	0	"GSM505696"
FALSE	"e"	NA	0	"GSM509831"
FALSE	"e"	NA	0	"GSM509832"
FALSE	"e"	NA	0	"GSM509833"
FALSE	"e"	NA	0	"GSM509834"
FALSE	"e"	NA	0	"GSM509835"
FALSE	"e"	NA	0	"GSM509836"
FALSE	"e"	NA	0	"GSM510392"
FALSE	"e"	NA	0	"GSM510393"
FALSE	"e"	NA	0	"GSM510394"
FALSE	"e"	NA	0	"GSM510395"
FALSE	"e"	NA	0	"GSM510396"
FALSE	"e"	NA	0	"GSM510397"
FALSE	"e"	NA	0	"GSM516818"
FALSE	"e"	NA	0	"GSM516819"
FALSE	"e"	NA	0	"GSM516820"
FALSE	"e"	NA	0	"GSM516821"
FALSE	"e"	NA	0	"GSM516822"
FALSE	"e"	NA	0	"GSM516823"
FALSE	"e"	NA	0	"GSM516824"
FALSE	"e"	NA	0	"GSM516825"
FALSE	"e"	NA	0	"GSM516826"
FALSE	"e"	NA	0	"GSM516827"
FALSE	"e"	NA	0	"GSM516828"
FALSE	"e"	NA	0	"GSM516829"
FALSE	"e"	NA	0	"GSM517167"
FALSE	"e"	NA	0	"GSM517168"
FALSE	"e"	NA	0	"GSM517169"
FALSE	"e"	NA	0	"GSM517170"
FALSE	"e"	NA	0	"GSM517171"
FALSE	"e"	NA	0	"GSM517172"
FALSE	"e"	NA	0	"GSM517173"
FALSE	"e"	NA	0	"GSM517174"
FALSE	"e"	NA	0	"GSM517175"
FALSE	"e"	NA	0	"GSM517176"
FALSE	"e"	NA	0	"GSM517177"
FALSE	"e"	NA	0	"GSM517178"
FALSE	"e"	NA	0	"GSM517179"
FALSE	"e"	NA	0	"GSM517180"
FALSE	"e"	NA	0	"GSM517181"
FALSE	"e"	NA	0	"GSM517182"
FALSE	"e"	NA	0	"GSM517183"
FALSE	"e"	NA	0	"GSM517184"
FALSE	"e"	NA	0	"GSM517185"
FALSE	"e"	NA	0	"GSM517186"
FALSE	"e"	NA	0	"GSM517187"
FALSE	"e"	NA	0	"GSM517188"
FALSE	"e"	NA	0	"GSM517189"
FALSE	"e"	NA	0	"GSM517190"
FALSE	"e"	NA	0	"GSM530135"
FALSE	"e"	NA	0	"GSM530136"
FALSE	"e"	NA	0	"GSM530137"
FALSE	"e"	NA	0	"GSM530138"
FALSE	"e"	NA	0	"GSM530139"
FALSE	"e"	NA	0	"GSM530140"
FALSE	"e"	NA	0	"GSM530141"
FALSE	"e"	NA	0	"GSM530142"
FALSE	"e"	NA	0	"GSM530143"
FALSE	"e"	NA	0	"GSM530144"
FALSE	"e"	NA	0	"GSM530145"
FALSE	"e"	NA	0	"GSM530146"
FALSE	"e"	NA	0	"GSM530147"
FALSE	"e"	NA	0	"GSM530148"
FALSE	"e"	NA	0	"GSM530149"
FALSE	"e"	NA	0	"GSM530150"
FALSE	"e"	NA	0	"GSM530151"
FALSE	"e"	NA	0	"GSM530152"
FALSE	"e"	NA	0	"GSM530153"
FALSE	"e"	NA	0	"GSM530154"
FALSE	"e"	NA	0	"GSM530155"
FALSE	"e"	NA	0	"GSM530156"
FALSE	"e"	NA	0	"GSM530157"
FALSE	"e"	NA	0	"GSM530158"
FALSE	"e"	NA	0	"GSM530159"
FALSE	"e"	NA	0	"GSM530160"
FALSE	"e"	NA	0	"GSM536874"
FALSE	"e"	NA	0	"GSM536875"
FALSE	"e"	NA	0	"GSM536876"
FALSE	"e"	NA	0	"GSM536877"
FALSE	"e"	NA	0	"GSM536878"
FALSE	"e"	NA	0	"GSM536879"
FALSE	"e"	NA	0	"GSM536880"
FALSE	"e"	NA	0	"GSM536881"
FALSE	"e"	NA	0	"GSM538768"
FALSE	"e"	NA	0	"GSM538769"
FALSE	"e"	NA	0	"GSM538770"
FALSE	"e"	NA	0	"GSM538771"
FALSE	"e"	NA	0	"GSM538772"
FALSE	"e"	NA	0	"GSM538773"
FALSE	"e"	NA	0	"GSM538774"
FALSE	"e"	NA	0	"GSM538775"
FALSE	"e"	NA	0	"GSM538776"
FALSE	"e"	NA	0	"GSM538777"
FALSE	"e"	NA	0	"GSM538778"
FALSE	"e"	NA	0	"GSM538779"
FALSE	"e"	NA	0	"GSM538780"
FALSE	"e"	NA	0	"GSM538781"
FALSE	"e"	NA	0	"GSM538782"
FALSE	"e"	NA	0	"GSM538783"
FALSE	"e"	NA	0	"GSM538784"
FALSE	"e"	NA	0	"GSM538785"
FALSE	"e"	NA	0	"GSM538786"
FALSE	"e"	NA	0	"GSM538787"
FALSE	"e"	NA	0	"GSM538788"
FALSE	"e"	NA	0	"GSM538789"
FALSE	"e"	NA	0	"GSM538790"
FALSE	"e"	NA	0	"GSM538791"
FALSE	"e"	NA	0	"GSM543929"
FALSE	"e"	NA	0	"GSM543930"
FALSE	"e"	NA	0	"GSM543931"
FALSE	"e"	NA	0	"GSM543932"
FALSE	"e"	NA	0	"GSM543933"
FALSE	"e"	NA	0	"GSM543934"
FALSE	"e"	NA	0	"GSM543935"
FALSE	"e"	NA	0	"GSM543936"
FALSE	"e"	NA	0	"GSM543937"
FALSE	"e"	NA	0	"GSM543938"
FALSE	"e"	NA	0	"GSM543939"
FALSE	"e"	NA	0	"GSM543940"
FALSE	"e"	NA	0	"GSM546892"
FALSE	"e"	NA	0	"GSM546893"
FALSE	"e"	NA	0	"GSM546894"
FALSE	"e"	NA	0	"GSM546895"
FALSE	"e"	NA	0	"GSM546896"
FALSE	"e"	NA	0	"GSM546897"
FALSE	"e"	NA	0	"GSM546898"
FALSE	"e"	NA	0	"GSM546899"
FALSE	"e"	NA	0	"GSM546900"
FALSE	"e"	NA	0	"GSM546901"
FALSE	"e"	NA	0	"GSM546902"
FALSE	"e"	NA	0	"GSM546903"
FALSE	"e"	NA	0	"GSM546904"
FALSE	"e"	NA	0	"GSM546905"
FALSE	"e"	NA	0	"GSM546906"
FALSE	"e"	NA	0	"GSM546907"
FALSE	"e"	NA	0	"GSM550269"
FALSE	"e"	NA	0	"GSM550270"
FALSE	"e"	NA	0	"GSM550271"
FALSE	"e"	NA	0	"GSM550272"
FALSE	"e"	NA	0	"GSM550273"
FALSE	"e"	NA	0	"GSM550274"
FALSE	"e"	NA	0	"GSM554221"
FALSE	"e"	NA	0	"GSM554222"
FALSE	"e"	NA	0	"GSM554223"
FALSE	"e"	NA	0	"GSM554224"
FALSE	"e"	NA	0	"GSM554225"
FALSE	"e"	NA	0	"GSM554226"
FALSE	"e"	NA	0	"GSM554227"
FALSE	"e"	NA	0	"GSM554228"
FALSE	"e"	NA	0	"GSM554229"
FALSE	"e"	NA	0	"GSM554230"
FALSE	"e"	NA	0	"GSM554231"
FALSE	"e"	NA	0	"GSM554232"
FALSE	"e"	NA	0	"GSM554233"
FALSE	"e"	NA	0	"GSM554234"
FALSE	"e"	NA	0	"GSM554235"
FALSE	"e"	NA	0	"GSM554236"
FALSE	"e"	NA	0	"GSM554237"
FALSE	"e"	NA	0	"GSM554238"
FALSE	"e"	NA	0	"GSM561856"
FALSE	"e"	NA	0	"GSM561857"
FALSE	"e"	NA	0	"GSM561858"
FALSE	"e"	NA	0	"GSM561859"
FALSE	"e"	NA	0	"GSM561860"
FALSE	"e"	NA	0	"GSM561861"
FALSE	"e"	NA	0	"GSM561862"
FALSE	"e"	NA	0	"GSM561863"
FALSE	"e"	NA	0	"GSM563813"
FALSE	"e"	NA	0	"GSM563814"
FALSE	"e"	NA	0	"GSM563815"
FALSE	"e"	NA	0	"GSM563816"
FALSE	"e"	NA	0	"GSM563817"
FALSE	"e"	NA	0	"GSM563818"
FALSE	"e"	NA	0	"GSM563819"
FALSE	"e"	NA	0	"GSM563820"
FALSE	"e"	NA	0	"GSM563821"
FALSE	"e"	NA	0	"GSM563822"
FALSE	"e"	NA	0	"GSM563823"
FALSE	"e"	NA	0	"GSM563824"
FALSE	"e"	NA	0	"GSM585193"
FALSE	"e"	NA	0	"GSM585194"
FALSE	"e"	NA	0	"GSM585195"
FALSE	"e"	NA	0	"GSM585196"
FALSE	"e"	NA	0	"GSM585197"
FALSE	"e"	NA	0	"GSM585198"
FALSE	"e"	NA	0	"GSM591840"
FALSE	"e"	NA	0	"GSM591841"
FALSE	"e"	NA	0	"GSM591842"
FALSE	"e"	NA	0	"GSM591843"
FALSE	"e"	NA	0	"GSM591844"
FALSE	"e"	NA	0	"GSM591845"
FALSE	"e"	NA	0	"GSM591846"
FALSE	"e"	NA	0	"GSM591847"
FALSE	"e"	NA	0	"GSM591848"
FALSE	"e"	NA	0	"GSM591849"
FALSE	"e"	NA	0	"GSM591850"
FALSE	"e"	NA	0	"GSM591851"
FALSE	"e"	NA	0	"GSM591852"
FALSE	"e"	NA	0	"GSM591853"
FALSE	"e"	NA	0	"GSM591854"
FALSE	"e"	NA	0	"GSM591855"
FALSE	"e"	NA	0	"GSM591856"
FALSE	"e"	NA	0	"GSM596039"
FALSE	"e"	NA	0	"GSM596040"
FALSE	"e"	NA	0	"GSM596041"
FALSE	"e"	NA	0	"GSM596042"
FALSE	"e"	NA	0	"GSM596043"
FALSE	"e"	NA	0	"GSM596044"
FALSE	"e"	NA	0	"GSM596045"
FALSE	"e"	NA	0	"GSM596046"
FALSE	"e"	NA	0	"GSM596047"
FALSE	"e"	NA	0	"GSM596048"
FALSE	"e"	NA	0	"GSM596049"
FALSE	"e"	NA	0	"GSM596050"
FALSE	"e"	NA	0	"GSM601078"
FALSE	"e"	NA	0	"GSM601079"
FALSE	"e"	NA	0	"GSM601080"
FALSE	"e"	NA	0	"GSM601081"
FALSE	"e"	NA	0	"GSM601082"
FALSE	"e"	NA	0	"GSM601083"
FALSE	"e"	NA	0	"GSM601597"
FALSE	"e"	NA	0	"GSM601598"
FALSE	"e"	NA	0	"GSM601599"
FALSE	"e"	NA	0	"GSM601600"
FALSE	"e"	NA	0	"GSM601601"
FALSE	"e"	NA	0	"GSM601602"
FALSE	"e"	NA	0	"GSM601603"
FALSE	"e"	NA	0	"GSM601604"
FALSE	"e"	NA	0	"GSM601605"
FALSE	"e"	NA	0	"GSM601606"
FALSE	"e"	NA	0	"GSM601607"
FALSE	"e"	NA	0	"GSM601608"
FALSE	"e"	NA	0	"GSM601609"
FALSE	"e"	NA	0	"GSM601610"
FALSE	"e"	NA	0	"GSM601611"
FALSE	"e"	NA	0	"GSM601612"
FALSE	"e"	NA	0	"GSM601613"
FALSE	"e"	NA	0	"GSM601614"
FALSE	"e"	NA	0	"GSM601615"
FALSE	"e"	NA	0	"GSM601616"
FALSE	"e"	NA	0	"GSM601617"
FALSE	"e"	NA	0	"GSM601618"
FALSE	"e"	NA	0	"GSM601619"
FALSE	"e"	NA	0	"GSM601620"
FALSE	"e"	NA	0	"GSM60823"
FALSE	"e"	NA	0	"GSM60824"
FALSE	"e"	NA	0	"GSM610680"
FALSE	"e"	NA	0	"GSM610681"
FALSE	"e"	NA	0	"GSM610682"
FALSE	"e"	NA	0	"GSM610683"
FALSE	"e"	NA	0	"GSM610684"
FALSE	"e"	NA	0	"GSM610685"
FALSE	"e"	NA	0	"GSM610686"
FALSE	"e"	NA	0	"GSM610687"
FALSE	"e"	NA	0	"GSM610688"
FALSE	"e"	NA	0	"GSM610689"
FALSE	"e"	NA	0	"GSM612049"
FALSE	"e"	NA	0	"GSM612050"
FALSE	"e"	NA	0	"GSM612051"
FALSE	"e"	NA	0	"GSM612052"
FALSE	"e"	NA	0	"GSM612053"
FALSE	"e"	NA	0	"GSM612054"
FALSE	"e"	NA	0	"GSM612055"
FALSE	"e"	NA	0	"GSM612056"
FALSE	"e"	NA	0	"GSM612057"
FALSE	"e"	NA	0	"GSM612058"
FALSE	"e"	NA	0	"GSM612059"
FALSE	"e"	NA	0	"GSM612060"
FALSE	"e"	NA	0	"GSM612061"
FALSE	"e"	NA	0	"GSM612062"
FALSE	"e"	NA	0	"GSM612063"
FALSE	"e"	NA	0	"GSM612064"
FALSE	"e"	NA	0	"GSM612065"
FALSE	"e"	NA	0	"GSM612066"
FALSE	"e"	NA	0	"GSM627771"
FALSE	"e"	NA	0	"GSM627772"
FALSE	"e"	NA	0	"GSM627773"
FALSE	"e"	NA	0	"GSM627774"
FALSE	"e"	NA	0	"GSM627775"
FALSE	"e"	NA	0	"GSM627776"
FALSE	"e"	NA	0	"GSM627777"
FALSE	"e"	NA	0	"GSM627778"
FALSE	"e"	NA	0	"GSM642731"
FALSE	"e"	NA	0	"GSM642732"
FALSE	"e"	NA	0	"GSM642733"
FALSE	"e"	NA	0	"GSM642734"
FALSE	"e"	NA	0	"GSM642735"
FALSE	"e"	NA	0	"GSM642736"
FALSE	"e"	NA	0	"GSM642737"
FALSE	"e"	NA	0	"GSM642738"
FALSE	"e"	NA	0	"GSM642739"
FALSE	"e"	NA	0	"GSM642740"
FALSE	"e"	NA	0	"GSM642741"
FALSE	"e"	NA	0	"GSM642742"
FALSE	"e"	NA	0	"GSM645858"
FALSE	"e"	NA	0	"GSM645859"
FALSE	"e"	NA	0	"GSM645860"
FALSE	"e"	NA	0	"GSM645861"
FALSE	"e"	NA	0	"GSM645862"
FALSE	"e"	NA	0	"GSM645863"
FALSE	"e"	NA	0	"GSM662913"
FALSE	"e"	NA	0	"GSM662914"
FALSE	"e"	NA	0	"GSM662915"
FALSE	"e"	NA	0	"GSM662916"
FALSE	"e"	NA	0	"GSM662917"
FALSE	"e"	NA	0	"GSM662918"
FALSE	"e"	NA	0	"GSM662919"
FALSE	"e"	NA	0	"GSM662920"
FALSE	"e"	NA	0	"GSM662921"
FALSE	"e"	NA	0	"GSM662922"
FALSE	"e"	NA	0	"GSM662923"
FALSE	"e"	NA	0	"GSM662924"
FALSE	"e"	NA	0	"GSM662925"
FALSE	"e"	NA	0	"GSM662926"
FALSE	"e"	NA	0	"GSM662927"
FALSE	"e"	NA	0	"GSM667872"
FALSE	"e"	NA	0	"GSM667873"
FALSE	"e"	NA	0	"GSM667874"
FALSE	"e"	NA	0	"GSM667875"
FALSE	"e"	NA	0	"GSM667876"
FALSE	"e"	NA	0	"GSM667877"
FALSE	"e"	NA	0	"GSM667878"
FALSE	"e"	NA	0	"GSM667879"
FALSE	"e"	NA	0	"GSM667880"
FALSE	"e"	NA	0	"GSM667881"
FALSE	"e"	NA	0	"GSM667882"
FALSE	"e"	NA	0	"GSM667883"
FALSE	"e"	NA	0	"GSM667884"
FALSE	"e"	NA	0	"GSM667885"
FALSE	"e"	NA	0	"GSM667886"
FALSE	"e"	NA	0	"GSM667887"
FALSE	"e"	NA	0	"GSM667888"
FALSE	"e"	NA	0	"GSM667889"
FALSE	"e"	NA	0	"GSM671865"
FALSE	"e"	NA	0	"GSM671866"
FALSE	"e"	NA	0	"GSM671867"
FALSE	"e"	NA	0	"GSM671868"
FALSE	"e"	NA	0	"GSM671869"
FALSE	"e"	NA	0	"GSM671870"
FALSE	"e"	NA	0	"GSM671871"
FALSE	"e"	NA	0	"GSM671872"
FALSE	"e"	NA	0	"GSM671873"
FALSE	"e"	NA	0	"GSM671874"
FALSE	"e"	NA	0	"GSM671875"
FALSE	"e"	NA	0	"GSM671876"
FALSE	"e"	NA	0	"GSM673309"
FALSE	"e"	NA	0	"GSM673310"
FALSE	"e"	NA	0	"GSM673311"
FALSE	"e"	NA	0	"GSM673312"
FALSE	"e"	NA	0	"GSM673313"
FALSE	"e"	NA	0	"GSM673314"
FALSE	"e"	NA	0	"GSM673315"
FALSE	"e"	NA	0	"GSM673316"
FALSE	"e"	NA	0	"GSM710315"
FALSE	"e"	NA	0	"GSM710316"
FALSE	"e"	NA	0	"GSM710317"
FALSE	"e"	NA	0	"GSM710318"
FALSE	"e"	NA	0	"GSM710319"
FALSE	"e"	NA	0	"GSM710320"
FALSE	"e"	NA	0	"GSM710321"
FALSE	"e"	NA	0	"GSM710322"
FALSE	"e"	NA	0	"GSM710323"
FALSE	"e"	NA	0	"GSM710324"
FALSE	"e"	NA	0	"GSM710325"
FALSE	"e"	NA	0	"GSM710326"
FALSE	"e"	NA	0	"GSM713178"
FALSE	"e"	NA	0	"GSM713179"
FALSE	"e"	NA	0	"GSM713180"
FALSE	"e"	NA	0	"GSM713181"
FALSE	"e"	NA	0	"GSM713182"
FALSE	"e"	NA	0	"GSM713183"
FALSE	"e"	NA	0	"GSM713184"
FALSE	"e"	NA	0	"GSM713185"
FALSE	"e"	NA	0	"GSM720969"
FALSE	"e"	NA	0	"GSM720970"
FALSE	"e"	NA	0	"GSM720971"
FALSE	"e"	NA	0	"GSM721113"
FALSE	"e"	NA	0	"GSM721114"
FALSE	"e"	NA	0	"GSM721115"
FALSE	"e"	NA	0	"GSM721127"
FALSE	"e"	NA	0	"GSM721128"
FALSE	"e"	NA	0	"GSM721129"
FALSE	"e"	NA	0	"GSM721130"
FALSE	"e"	NA	0	"GSM721131"
FALSE	"e"	NA	0	"GSM721132"
FALSE	"e"	NA	0	"GSM724662"
FALSE	"e"	NA	0	"GSM724663"
FALSE	"e"	NA	0	"GSM724664"
FALSE	"e"	NA	0	"GSM724665"
FALSE	"e"	NA	0	"GSM724666"
FALSE	"e"	NA	0	"GSM724667"
FALSE	"e"	NA	0	"GSM724668"
FALSE	"e"	NA	0	"GSM724669"
FALSE	"e"	NA	0	"GSM724670"
FALSE	"e"	NA	0	"GSM724671"
FALSE	"e"	NA	0	"GSM725556"
FALSE	"e"	NA	0	"GSM725557"
FALSE	"e"	NA	0	"GSM725558"
FALSE	"e"	NA	0	"GSM725559"
FALSE	"e"	NA	0	"GSM725560"
FALSE	"e"	NA	0	"GSM725561"
FALSE	"e"	NA	0	"GSM725562"
FALSE	"e"	NA	0	"GSM725563"
FALSE	"e"	NA	0	"GSM725564"
FALSE	"e"	NA	0	"GSM725565"
FALSE	"e"	NA	0	"GSM725996"
FALSE	"e"	NA	0	"GSM725997"
FALSE	"e"	NA	0	"GSM725998"
FALSE	"e"	NA	0	"GSM725999"
FALSE	"e"	NA	0	"GSM726000"
FALSE	"e"	NA	0	"GSM726001"
FALSE	"e"	NA	0	"GSM726002"
FALSE	"e"	NA	0	"GSM726003"
FALSE	"e"	NA	0	"GSM726004"
FALSE	"e"	NA	0	"GSM726005"
FALSE	"e"	NA	0	"GSM726006"
FALSE	"e"	NA	0	"GSM726007"
FALSE	"e"	NA	0	"GSM727532"
FALSE	"e"	NA	0	"GSM727533"
FALSE	"e"	NA	0	"GSM727534"
FALSE	"e"	NA	0	"GSM776981"
FALSE	"e"	NA	0	"GSM776982"
FALSE	"e"	NA	0	"GSM776983"
FALSE	"e"	NA	0	"GSM776984"
FALSE	"e"	NA	0	"GSM776985"
FALSE	"e"	NA	0	"GSM776986"
FALSE	"e"	NA	0	"GSM776987"
FALSE	"e"	NA	0	"GSM776988"
FALSE	"e"	NA	0	"GSM776989"
FALSE	"e"	NA	0	"GSM776990"
FALSE	"e"	NA	0	"GSM776991"
FALSE	"e"	NA	0	"GSM776992"
FALSE	"e"	NA	0	"GSM776993"
FALSE	"e"	NA	0	"GSM776994"
FALSE	"e"	NA	0	"GSM776995"
FALSE	"e"	NA	0	"GSM777664"
FALSE	"e"	NA	0	"GSM777665"
FALSE	"e"	NA	0	"GSM777666"
FALSE	"e"	NA	0	"GSM777667"
FALSE	"e"	NA	0	"GSM777668"
FALSE	"e"	NA	0	"GSM777669"
FALSE	"e"	NA	0	"GSM777670"
FALSE	"e"	NA	0	"GSM777671"
FALSE	"e"	NA	0	"GSM786814"
FALSE	"e"	NA	0	"GSM786815"
FALSE	"e"	NA	0	"GSM786816"
FALSE	"e"	NA	0	"GSM786817"
FALSE	"e"	NA	0	"GSM786818"
FALSE	"e"	NA	0	"GSM786819"
FALSE	"e"	NA	0	"GSM786820"
FALSE	"e"	NA	0	"GSM786821"
FALSE	"e"	NA	0	"GSM786822"
FALSE	"e"	NA	0	"GSM788339"
FALSE	"e"	NA	0	"GSM788340"
FALSE	"e"	NA	0	"GSM788341"
FALSE	"e"	NA	0	"GSM788342"
FALSE	"e"	NA	0	"GSM788343"
FALSE	"e"	NA	0	"GSM788344"
FALSE	"e"	NA	0	"GSM788345"
FALSE	"e"	NA	0	"GSM788346"
FALSE	"e"	NA	0	"GSM788347"
FALSE	"e"	NA	0	"GSM788348"
FALSE	"e"	NA	0	"GSM788349"
FALSE	"e"	NA	0	"GSM788350"
FALSE	"e"	NA	0	"GSM788351"
FALSE	"e"	NA	0	"GSM788352"
FALSE	"e"	NA	0	"GSM788353"
FALSE	"e"	NA	0	"GSM788354"
FALSE	"e"	NA	0	"GSM788355"
FALSE	"e"	NA	0	"GSM788356"
FALSE	"e"	NA	0	"GSM788357"
FALSE	"e"	NA	0	"GSM788358"
FALSE	"e"	NA	0	"GSM788359"
FALSE	"e"	NA	0	"GSM802331"
FALSE	"e"	NA	0	"GSM802332"
FALSE	"e"	NA	0	"GSM802333"
FALSE	"e"	NA	0	"GSM802334"
FALSE	"e"	NA	0	"GSM802335"
FALSE	"e"	NA	0	"GSM802336"
FALSE	"e"	NA	0	"GSM802337"
FALSE	"e"	NA	0	"GSM802338"
FALSE	"e"	NA	0	"GSM802339"
FALSE	"e"	NA	0	"GSM802340"
FALSE	"e"	NA	0	"GSM802341"
FALSE	"e"	NA	0	"GSM802342"
FALSE	"e"	NA	0	"GSM802343"
FALSE	"e"	NA	0	"GSM802344"
FALSE	"e"	NA	0	"GSM802345"
FALSE	"e"	NA	0	"GSM802346"
FALSE	"e"	NA	0	"GSM802347"
FALSE	"e"	NA	0	"GSM802348"
FALSE	"e"	NA	0	"GSM802349"
FALSE	"e"	NA	0	"GSM802350"
FALSE	"e"	NA	0	"GSM802351"
FALSE	"e"	NA	0	"GSM802352"
FALSE	"e"	NA	0	"GSM802353"
FALSE	"e"	NA	0	"GSM802354"
FALSE	"e"	NA	0	"GSM823349"
FALSE	"e"	NA	0	"GSM823350"
FALSE	"e"	NA	0	"GSM823351"
FALSE	"e"	NA	0	"GSM823352"
FALSE	"e"	NA	0	"GSM823353"
FALSE	"e"	NA	0	"GSM823354"
FALSE	"e"	NA	0	"GSM823355"
FALSE	"e"	NA	0	"GSM823356"
FALSE	"e"	NA	0	"GSM823357"
FALSE	"e"	NA	0	"GSM823358"
FALSE	"e"	NA	0	"GSM823359"
FALSE	"e"	NA	0	"GSM823360"
FALSE	"e"	NA	0	"GSM823361"
FALSE	"e"	NA	0	"GSM823362"
FALSE	"e"	NA	0	"GSM823878"
FALSE	"e"	NA	0	"GSM823879"
FALSE	"e"	NA	0	"GSM823880"
FALSE	"e"	NA	0	"GSM823881"
FALSE	"e"	NA	0	"GSM823882"
FALSE	"e"	NA	0	"GSM823883"
FALSE	"e"	NA	0	"GSM826845"
FALSE	"e"	NA	0	"GSM826846"
FALSE	"e"	NA	0	"GSM826847"
FALSE	"e"	NA	0	"GSM826848"
FALSE	"e"	NA	0	"GSM826849"
FALSE	"e"	NA	0	"GSM826850"
FALSE	"e"	NA	0	"GSM826851"
FALSE	"e"	NA	0	"GSM826852"
FALSE	"e"	NA	0	"GSM826853"
FALSE	"e"	NA	0	"GSM842098"
FALSE	"e"	NA	0	"GSM842105"
FALSE	"e"	NA	0	"GSM854649"
FALSE	"e"	NA	0	"GSM854650"
